campaign_id,point_id,carrier,time_band,tier,profile_id,kpi,n,median,mean,cv_percent,unstable,low_confidence,cv_not_computable_reason,implausible_values,synthetic
SYNTH-EXP,SYNTH-P07,cucc,busy,metro,s3_multimodal,n1_rtt_p50_ms,14,39.445,38.01357142857143,6.3179731871109635,False,False,,,True
SYNTH-EXP,SYNTH-P07,cucc,idle,metro,s1_chat,n1_rtt_p50_ms,15,28.79,28.291333333333334,7.642392538023243,False,False,,,True
SYNTH-EXP,SYNTH-P07,cucc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,14,28.39,28.255714285714284,7.9247034386949995,False,False,,,True
SYNTH-EXP,SYNTH-P07,cucc,idle,metro,s3_multimodal,n1_rtt_p50_ms,14,27.725,28.160714285714285,7.746510039767658,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,busy,metro,s1_chat,n1_rtt_p50_ms,14,49.8,49.76428571428572,2.373086438565591,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,15,49.73,49.63466666666667,2.505911882746026,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,busy,metro,s3_multimodal,n1_rtt_p50_ms,14,49.61,49.541428571428575,2.4931803265902093,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,idle,metro,s1_chat,n1_rtt_p50_ms,15,36.92,36.98066666666667,1.9319757255634475,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,15,36.92,36.98066666666667,1.9319757255634475,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,idle,metro,s3_multimodal,n1_rtt_p50_ms,15,36.92,36.98066666666667,1.9319757255634475,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,busy,metro,s1_chat,n1_rtt_p50_ms,15,56.31,56.455333333333336,3.039150417723094,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,15,56.31,56.455333333333336,3.039150417723094,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,busy,metro,s3_multimodal,n1_rtt_p50_ms,13,57.05,56.71307692307692,2.9226862419065514,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,idle,metro,s1_chat,n1_rtt_p50_ms,15,41.42,41.17733333333333,2.256536147811189,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,13,41.52,41.244615384615386,2.336684833022932,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,idle,metro,s3_multimodal,n1_rtt_p50_ms,15,41.42,41.17733333333333,2.256536147811189,False,False,,,True
SYNTH-EXP,SYNTH-P01,cmcc,busy,metro,s1_chat,u1_goodput_mbps,25,38.63,38.605199999999996,4.9143978831534,False,False,,,True
SYNTH-EXP,SYNTH-P01,cmcc,busy,metro,s2_coding_agent,u1_goodput_mbps,26,38.43,38.72153846153846,5.443203129327437,False,False,,,True
SYNTH-EXP,SYNTH-P01,cmcc,busy,metro,s3_multimodal,u1_goodput_mbps,26,38.235,38.598076923076924,5.212046003309207,False,False,,,True
SYNTH-EXP,SYNTH-P01,cmcc,idle,metro,s1_chat,u1_goodput_mbps,25,42.31,42.669200000000004,4.9611392780963355,False,False,,,True
SYNTH-EXP,SYNTH-P01,cmcc,idle,metro,s2_coding_agent,u1_goodput_mbps,25,42.74,42.7364,4.9180942630656235,False,False,,,True
SYNTH-EXP,SYNTH-P01,cmcc,idle,metro,s3_multimodal,u1_goodput_mbps,27,42.21,42.3862962962963,4.921944194205216,False,False,,,True
SYNTH-EXP,SYNTH-P01,cucc,busy,metro,s1_chat,u1_goodput_mbps,24,36.74,36.72541666666667,4.35110271090511,False,False,,,True
SYNTH-EXP,SYNTH-P01,cucc,busy,metro,s2_coding_agent,u1_goodput_mbps,27,36.86,37.223703703703706,3.6567993629688855,False,False,,,True
SYNTH-EXP,SYNTH-P01,cucc,busy,metro,s3_multimodal,u1_goodput_mbps,23,36.64,36.90304347826087,5.467942923511497,False,False,,,True
SYNTH-EXP,SYNTH-P01,cucc,idle,metro,s1_chat,u1_goodput_mbps,25,40.96,40.95,4.881735329414718,False,False,,,True
SYNTH-EXP,SYNTH-P01,cucc,idle,metro,s2_coding_agent,u1_goodput_mbps,24,41.42,40.842083333333335,5.489787858272153,False,False,,,True
SYNTH-EXP,SYNTH-P01,cucc,idle,metro,s3_multimodal,u1_goodput_mbps,25,40.73,40.8812,5.503346085233439,False,False,,,True
SYNTH-EXP,SYNTH-P02,cmcc,busy,metro,s1_chat,u1_goodput_mbps,26,37.230000000000004,36.98730769230769,4.3475082752134036,False,False,,,True
SYNTH-EXP,SYNTH-P02,cmcc,busy,metro,s2_coding_agent,u1_goodput_mbps,27,36.3,36.44111111111111,4.425850711270303,False,False,,,True
SYNTH-EXP,SYNTH-P02,cmcc,busy,metro,s3_multimodal,u1_goodput_mbps,25,37.28,36.9468,4.853488699188775,False,False,,,True
SYNTH-EXP,SYNTH-P02,cmcc,idle,metro,s1_chat,u1_goodput_mbps,23,40.8,40.82086956521739,4.145885376830534,False,False,,,True
SYNTH-EXP,SYNTH-P02,cmcc,idle,metro,s2_coding_agent,u1_goodput_mbps,27,40.95,41.00296296296296,4.311351307912428,False,False,,,True
SYNTH-EXP,SYNTH-P02,cmcc,idle,metro,s3_multimodal,u1_goodput_mbps,26,41.04,41.144999999999996,4.39128545127881,False,False,,,True
SYNTH-EXP,SYNTH-P02,cucc,busy,metro,s1_chat,u1_goodput_mbps,22,35.595,35.432272727272725,4.4770633288768655,False,False,,,True
SYNTH-EXP,SYNTH-P02,cucc,busy,metro,s2_coding_agent,u1_goodput_mbps,23,34.93,35.01608695652174,5.3794303458600545,False,False,,,True
SYNTH-EXP,SYNTH-P02,cucc,busy,metro,s3_multimodal,u1_goodput_mbps,26,35.230000000000004,35.253076923076925,4.071204274760256,False,False,,,True
SYNTH-EXP,SYNTH-P02,cucc,idle,metro,s1_chat,u1_goodput_mbps,26,39.05,38.716923076923074,3.5754536973810453,False,False,,,True
SYNTH-EXP,SYNTH-P02,cucc,idle,metro,s2_coding_agent,u1_goodput_mbps,26,39.519999999999996,39.29923076923077,4.219246179838118,False,False,,,True
SYNTH-EXP,SYNTH-P02,cucc,idle,metro,s3_multimodal,u1_goodput_mbps,26,39.035,39.253461538461536,3.601555783201682,False,False,,,True
SYNTH-EXP,SYNTH-P03,cmcc,busy,metro,s1_chat,u1_goodput_mbps,15,35.73,36.02933333333333,3.4116029884030166,False,False,,,True
SYNTH-EXP,SYNTH-P03,cmcc,busy,metro,s2_coding_agent,u1_goodput_mbps,13,36.58,36.42846153846154,3.144911303659442,False,False,,,True
SYNTH-EXP,SYNTH-P03,cmcc,busy,metro,s3_multimodal,u1_goodput_mbps,15,35.18,34.61533333333333,5.397945578590217,False,False,,,True
SYNTH-EXP,SYNTH-P03,cmcc,idle,metro,s1_chat,u1_goodput_mbps,13,40.09,40.37461538461538,4.897454030525648,False,False,,,True
SYNTH-EXP,SYNTH-P03,cmcc,idle,metro,s2_coding_agent,u1_goodput_mbps,14,41.15,40.71714285714285,4.357946602240519,False,False,,,True
SYNTH-EXP,SYNTH-P03,cmcc,idle,metro,s3_multimodal,u1_goodput_mbps,14,40.515,39.91857142857143,4.632823311030464,False,False,,,True
SYNTH-EXP,SYNTH-P03,cucc,busy,metro,s1_chat,u1_goodput_mbps,13,34.33,34.18076923076923,3.561886071257002,False,False,,,True
SYNTH-EXP,SYNTH-P03,cucc,busy,metro,s2_coding_agent,u1_goodput_mbps,14,33.81,33.410000000000004,4.281612505340923,False,False,,,True
SYNTH-EXP,SYNTH-P03,cucc,busy,metro,s3_multimodal,u1_goodput_mbps,15,33.69,33.526666666666664,4.47682876365422,False,False,,,True
SYNTH-EXP,SYNTH-P03,cucc,idle,metro,s1_chat,u1_goodput_mbps,13,38.8,38.20153846153846,5.023087189479137,False,False,,,True
SYNTH-EXP,SYNTH-P03,cucc,idle,metro,s2_coding_agent,u1_goodput_mbps,15,39.27,39.464000000000006,3.381311783273691,False,False,,,True
SYNTH-EXP,SYNTH-P03,cucc,idle,metro,s3_multimodal,u1_goodput_mbps,15,38.75,38.142,4.461556431299647,False,False,,,True
SYNTH-EXP,SYNTH-P04,cmcc,busy,metro,s1_chat,u1_goodput_mbps,14,32.43,34.78785714285714,20.749756057002912,True,False,,,True
SYNTH-EXP,SYNTH-P04,cmcc,busy,metro,s2_coding_agent,u1_goodput_mbps,12,40.905,37.799166666666665,21.1027515064403,True,False,,,True
SYNTH-EXP,SYNTH-P04,cmcc,busy,metro,s3_multimodal,u1_goodput_mbps,13,35.06,36.46230769230769,18.079419546946266,True,False,,,True
SYNTH-EXP,SYNTH-P04,cmcc,idle,metro,s1_chat,u1_goodput_mbps,13,37.77,37.63384615384616,12.336886598083744,True,False,,,True
SYNTH-EXP,SYNTH-P04,cmcc,idle,metro,s2_coding_agent,u1_goodput_mbps,15,38.57,40.198,21.531185649630867,True,False,,,True
SYNTH-EXP,SYNTH-P04,cmcc,idle,metro,s3_multimodal,u1_goodput_mbps,15,41.52,42.36666666666667,17.555283811729527,True,False,,,True
SYNTH-EXP,SYNTH-P04,cucc,busy,metro,s1_chat,u1_goodput_mbps,14,31.564999999999998,34.363571428571426,20.262143944549937,True,False,,,True
SYNTH-EXP,SYNTH-P04,cucc,busy,metro,s2_coding_agent,u1_goodput_mbps,14,38.644999999999996,37.388571428571424,18.013401368214684,True,False,,,True
SYNTH-EXP,SYNTH-P04,cucc,busy,metro,s3_multimodal,u1_goodput_mbps,13,34.48,34.69769230769231,15.982295990044488,True,False,,,True
SYNTH-EXP,SYNTH-P04,cucc,idle,metro,s1_chat,u1_goodput_mbps,13,38.29,37.621538461538464,19.084632894117508,True,False,,,True
SYNTH-EXP,SYNTH-P04,cucc,idle,metro,s2_coding_agent,u1_goodput_mbps,13,38.45,37.90384615384615,8.22112743689361,False,False,,,True
SYNTH-EXP,SYNTH-P04,cucc,idle,metro,s3_multimodal,u1_goodput_mbps,15,39.24,39.72533333333333,21.05613358166501,True,False,,,True
SYNTH-EXP,SYNTH-P05,cmcc,busy,metro,s1_chat,u1_goodput_mbps,13,33.95,33.51769230769231,5.782861388606059,False,False,,,True
SYNTH-EXP,SYNTH-P05,cmcc,busy,metro,s2_coding_agent,u1_goodput_mbps,14,33.785,33.14928571428571,6.390476475121183,False,False,,,True
SYNTH-EXP,SYNTH-P05,cmcc,busy,metro,s3_multimodal,u1_goodput_mbps,15,33.42,33.3,5.502032106357099,False,False,,,True
SYNTH-EXP,SYNTH-P05,cmcc,idle,metro,s1_chat,u1_goodput_mbps,15,38.46,38.82,4.477591551996187,False,False,,,True
SYNTH-EXP,SYNTH-P05,cmcc,idle,metro,s2_coding_agent,u1_goodput_mbps,15,37.16,37.46333333333334,4.280040113467151,False,False,,,True
SYNTH-EXP,SYNTH-P05,cmcc,idle,metro,s3_multimodal,u1_goodput_mbps,15,38.37,37.82866666666666,4.371383542434391,False,False,,,True
SYNTH-EXP,SYNTH-P05,cucc,busy,metro,s1_chat,u1_goodput_mbps,13,32.8,32.58538461538462,3.952175570337847,False,False,,,True
SYNTH-EXP,SYNTH-P05,cucc,busy,metro,s2_coding_agent,u1_goodput_mbps,14,31.57,31.687142857142856,3.162823971483939,False,False,,,True
SYNTH-EXP,SYNTH-P05,cucc,busy,metro,s3_multimodal,u1_goodput_mbps,15,31.23,31.332666666666668,4.033708979047698,False,False,,,True
SYNTH-EXP,SYNTH-P05,cucc,idle,metro,s1_chat,u1_goodput_mbps,14,35.57,35.38142857142857,4.6374910243223875,False,False,,,True
SYNTH-EXP,SYNTH-P05,cucc,idle,metro,s2_coding_agent,u1_goodput_mbps,14,36.72,36.20357142857143,4.514218081671705,False,False,,,True
SYNTH-EXP,SYNTH-P05,cucc,idle,metro,s3_multimodal,u1_goodput_mbps,14,36.325,36.480000000000004,4.401528034900257,False,False,,,True
SYNTH-EXP,SYNTH-P06,cmcc,busy,metro,s1_chat,u1_goodput_mbps,15,32.87,32.574,5.851399205125009,False,False,,,True
SYNTH-EXP,SYNTH-P06,cmcc,busy,metro,s2_coding_agent,u1_goodput_mbps,14,33.06,32.605714285714285,5.654796269393524,False,False,,,True
SYNTH-EXP,SYNTH-P06,cmcc,busy,metro,s3_multimodal,u1_goodput_mbps,14,32.895,32.795,6.007671060311639,False,False,,,True
SYNTH-EXP,SYNTH-P06,cmcc,idle,metro,s1_chat,u1_goodput_mbps,14,37.165,37.145714285714284,5.0431151241706464,False,False,,,True
SYNTH-EXP,SYNTH-P06,cmcc,idle,metro,s2_coding_agent,u1_goodput_mbps,12,37.955,37.975,3.653804201210733,False,False,,,True
SYNTH-EXP,SYNTH-P06,cmcc,idle,metro,s3_multimodal,u1_goodput_mbps,13,37.28,37.20538461538462,6.456617712466496,False,False,,,True
SYNTH-EXP,SYNTH-P06,cucc,busy,metro,s1_chat,u1_goodput_mbps,15,30.47,30.432000000000002,4.612245125762928,False,False,,,True
SYNTH-EXP,SYNTH-P06,cucc,busy,metro,s2_coding_agent,u1_goodput_mbps,15,31.3,31.316666666666666,3.8296326628385016,False,False,,,True
SYNTH-EXP,SYNTH-P06,cucc,busy,metro,s3_multimodal,u1_goodput_mbps,15,30.56,30.737333333333332,4.8289687123856835,False,False,,,True
SYNTH-EXP,SYNTH-P06,cucc,idle,metro,s1_chat,u1_goodput_mbps,13,35.36,35.44307692307692,4.633447050026776,False,False,,,True
SYNTH-EXP,SYNTH-P06,cucc,idle,metro,s2_coding_agent,u1_goodput_mbps,15,35.26,35.484,4.646624471897824,False,False,,,True
SYNTH-EXP,SYNTH-P06,cucc,idle,metro,s3_multimodal,u1_goodput_mbps,15,35.57,35.989333333333335,4.7441885004648165,False,False,,,True
SYNTH-EXP,SYNTH-P07,cmcc,busy,metro,s1_chat,u1_goodput_mbps,15,32.19,32.33266666666667,4.803530888241225,False,False,,,True
SYNTH-EXP,SYNTH-P07,cmcc,busy,metro,s2_coding_agent,u1_goodput_mbps,13,33.14,32.82923076923077,4.238329352333205,False,False,,,True
SYNTH-EXP,SYNTH-P07,cmcc,busy,metro,s3_multimodal,u1_goodput_mbps,14,32.34,32.40428571428571,4.966844854246962,False,False,,,True
SYNTH-EXP,SYNTH-P07,cmcc,idle,metro,s1_chat,u1_goodput_mbps,13,36.33,36.347692307692306,3.0341567750864793,False,False,,,True
SYNTH-EXP,SYNTH-P07,cmcc,idle,metro,s2_coding_agent,u1_goodput_mbps,14,37.035,37.065,3.9943838132126763,False,False,,,True
SYNTH-EXP,SYNTH-P07,cmcc,idle,metro,s3_multimodal,u1_goodput_mbps,13,37.17,36.92,5.4770966322702375,False,False,,,True
SYNTH-EXP,SYNTH-P07,cucc,busy,metro,s1_chat,u1_goodput_mbps,15,30.98,30.708000000000002,7.349863577390939,False,False,,,True
SYNTH-EXP,SYNTH-P07,cucc,busy,metro,s2_coding_agent,u1_goodput_mbps,15,31.08,31.243333333333332,5.211509013187165,False,False,,,True
SYNTH-EXP,SYNTH-P07,cucc,busy,metro,s3_multimodal,u1_goodput_mbps,14,30.825,30.634285714285713,5.677885625420942,False,False,,,True
SYNTH-EXP,SYNTH-P07,cucc,idle,metro,s1_chat,u1_goodput_mbps,15,35.23,35.14266666666666,6.931333919068597,False,False,,,True
SYNTH-EXP,SYNTH-P07,cucc,idle,metro,s2_coding_agent,u1_goodput_mbps,14,34.905,35.125,4.180018610591286,False,False,,,True
SYNTH-EXP,SYNTH-P07,cucc,idle,metro,s3_multimodal,u1_goodput_mbps,14,34.245,34.47785714285714,4.465014585156228,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,busy,metro,s1_chat,u1_goodput_mbps,14,26.57,26.804285714285715,4.26706786915239,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,busy,metro,s2_coding_agent,u1_goodput_mbps,15,27.0,27.031333333333336,4.760649356898627,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,busy,metro,s3_multimodal,u1_goodput_mbps,14,26.82,26.744285714285716,5.26815894019217,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,idle,metro,s1_chat,u1_goodput_mbps,15,30.35,30.908666666666665,4.433187403069619,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,idle,metro,s2_coding_agent,u1_goodput_mbps,15,31.82,31.791333333333334,4.51811427058479,False,False,,,True
SYNTH-EXP,SYNTH-P08,cmcc,idle,metro,s3_multimodal,u1_goodput_mbps,15,30.96,31.170666666666666,4.021959407046526,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,busy,metro,s1_chat,u1_goodput_mbps,15,24.58,24.465333333333334,4.610656902852626,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,busy,metro,s2_coding_agent,u1_goodput_mbps,15,24.92,24.814666666666668,4.624404984551738,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,busy,metro,s3_multimodal,u1_goodput_mbps,13,24.61,24.983076923076922,5.606113108827266,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,idle,metro,s1_chat,u1_goodput_mbps,15,29.11,28.904,4.641930555948363,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,idle,metro,s2_coding_agent,u1_goodput_mbps,13,29.74,29.763076923076923,2.9937528524705423,False,False,,,True
SYNTH-EXP,SYNTH-P08,cucc,idle,metro,s3_multimodal,u1_goodput_mbps,15,29.38,29.267999999999997,5.620197659271062,False,False,,,True
