point_id,carrier,time_band,profile_id,kpi,access,regional_incr,core_incr,end_to_end_core,coverage,low_confidence,not_computable_reason,incomparability,tier_time_spread_ms,severe_incomparability,synthetic
SYNTH-P04,cmcc,busy,s3_multimodal,t1_ttft_ms,447.1,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P04,cmcc,idle,s1_chat,t1_ttft_ms,452.9,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P04,cmcc,idle,s2_coding_agent,t1_ttft_ms,443.79,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P04,cmcc,idle,s3_multimodal,t1_ttft_ms,414.6,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P04,cucc,busy,s1_chat,t1_ttft_ms,497.79999999999995,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P04,cucc,busy,s2_coding_agent,t1_ttft_ms,512.3149999999999,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P04,cucc,busy,s3_multimodal,t1_ttft_ms,509.0,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P04,cucc,idle,s1_chat,t1_ttft_ms,427.4,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P04,cucc,idle,s2_coding_agent,t1_ttft_ms,407.76,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P04,cucc,idle,s3_multimodal,t1_ttft_ms,471.5,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P05,cmcc,busy,s1_chat,t1_ttft_ms,479.0,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cmcc,busy,s2_coding_agent,t1_ttft_ms,466.295,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cmcc,busy,s3_multimodal,t1_ttft_ms,489.4,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cmcc,idle,s1_chat,t1_ttft_ms,451.6,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cmcc,idle,s2_coding_agent,t1_ttft_ms,428.87,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cmcc,idle,s3_multimodal,t1_ttft_ms,442.1,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cucc,busy,s1_chat,t1_ttft_ms,501.3,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cucc,busy,s2_coding_agent,t1_ttft_ms,497.405,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cucc,busy,s3_multimodal,t1_ttft_ms,495.1,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cucc,idle,s1_chat,t1_ttft_ms,465.25,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cucc,idle,s2_coding_agent,t1_ttft_ms,463.655,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P05,cucc,idle,s3_multimodal,t1_ttft_ms,467.1,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cmcc,busy,s1_chat,t1_ttft_ms,487.4,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cmcc,busy,s2_coding_agent,t1_ttft_ms,490.87,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cmcc,busy,s3_multimodal,t1_ttft_ms,494.2,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cmcc,idle,s1_chat,t1_ttft_ms,460.65,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cmcc,idle,s2_coding_agent,t1_ttft_ms,455.095,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cmcc,idle,s3_multimodal,t1_ttft_ms,462.2,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cucc,busy,s1_chat,t1_ttft_ms,505.1,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cucc,busy,s2_coding_agent,t1_ttft_ms,491.27,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cucc,busy,s3_multimodal,t1_ttft_ms,507.6,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cucc,idle,s1_chat,t1_ttft_ms,470.7,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cucc,idle,s2_coding_agent,t1_ttft_ms,482.66,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P06,cucc,idle,s3_multimodal,t1_ttft_ms,474.3,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P07,cmcc,busy,s1_chat,t1_ttft_ms,491.2,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cmcc,busy,s2_coding_agent,t1_ttft_ms,465.71,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cmcc,busy,s3_multimodal,t1_ttft_ms,498.4,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cmcc,idle,s1_chat,t1_ttft_ms,470.9,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cmcc,idle,s2_coding_agent,t1_ttft_ms,442.78499999999997,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cmcc,idle,s3_multimodal,t1_ttft_ms,469.8,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cucc,busy,s1_chat,t1_ttft_ms,489.1,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cucc,busy,s2_coding_agent,t1_ttft_ms,525.21,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cucc,busy,s3_multimodal,t1_ttft_ms,501.3,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cucc,idle,s1_chat,t1_ttft_ms,480.4,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cucc,idle,s2_coding_agent,t1_ttft_ms,439.83500000000004,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P07,cucc,idle,s3_multimodal,t1_ttft_ms,464.2,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core;MIXED_TRANSPORT:cellular/wifi",,MIXED_TRANSPORT:cellular/wifi,True
SYNTH-P08,cmcc,busy,s1_chat,t1_ttft_ms,542.1500000000001,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cmcc,busy,s2_coding_agent,t1_ttft_ms,518.91,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cmcc,busy,s3_multimodal,t1_ttft_ms,539.95,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cmcc,idle,s1_chat,t1_ttft_ms,487.7,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cmcc,idle,s2_coding_agent,t1_ttft_ms,523.29,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cmcc,idle,s3_multimodal,t1_ttft_ms,495.7,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cucc,busy,s1_chat,t1_ttft_ms,562.5,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cucc,busy,s2_coding_agent,t1_ttft_ms,536.61,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cucc,busy,s3_multimodal,t1_ttft_ms,560.0,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cucc,idle,s1_chat,t1_ttft_ms,513.1,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cucc,idle,s2_coding_agent,t1_ttft_ms,530.61,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
SYNTH-P08,cucc,idle,s3_multimodal,t1_ttft_ms,499.3,,,,metro,False,"TIER_MISSING:regional,core","TIER_MISSING:regional,core",,,True
